job_id,job_title,domain,employment_type,seniority,experience_required,company_type,location,job_description,skills
aadb5a28-5819-4539-9f15-ca760f58cc97,Applied Scientist,ML,Internship,Intern,0 years,healthtech company,"New York, NY","We are a healthtech company seeking a Applied Scientist (Intern) to join our team. You will train and deploy machine
learning models to production, evaluate model performance and iterate rapidly, and collaborate with data engineers on
data pipelines. This role is based in New York, NY and offers opportunities to work on real-world systems at scale.","Feature Engineering, ML Algorithms, PyTorch, Python"
6282b899-e69a-48a3-a994-4aae5c6a80b4,Frontend Engineer,Frontend,Internship,Intern,0 years,cloud infrastructure company,"New York, NY","We are a cloud infrastructure company seeking a Frontend Engineer (Intern) to join our team. You will translate design
mockups into production-ready code, optimize frontend performance and bundle sizes, and build responsive and accessible
user interfaces. This role is based in New York, NY and offers opportunities to work on real-world systems at scale.","Accessibility, JavaScript, React, Next.js, HTML, CSS"
f17a91db-8f61-4eff-8a7b-18f88a4bed91,Full Stack Engineer,Full Stack,Full-time,New Grad,1-3 years,fintech company,"Austin, TX","We are a fintech company seeking a Full Stack Engineer (New Grad) to join our team. You will implement authentication
and authorization flows, deploy and monitor production systems, and own features end-to-end from UI to database. This
role is based in Austin, TX and offers opportunities to work on real-world systems at scale.","React, APIs, Authentication, Node.js, SQL, Flask, Django"
a2bdce82-f1bc-41c3-993b-6edb17527825,Machine Learning Engineer,ML,Full-time,New Grad,3-5 years,healthtech company,"Austin, TX","We are a healthtech company seeking a Machine Learning Engineer (New Grad) to join our team. You will experiment with
new algorithms and model architectures, collaborate with data engineers on data pipelines, and train and deploy machine
learning models to production. This role is based in Austin, TX and offers opportunities to work on real-world systems
at scale.","Python, Model Evaluation, TensorFlow, ML Algorithms, Feature Engineering"
dfbdda1b-7a3c-47b7-b8b2-f49b5f2e8848,Web Engineer,Frontend,Full-time,Mid-Level,1-3 years,FAANG-scale tech company,"New York, NY","We are a FAANG-scale tech company seeking a Web Engineer (Mid-Level) to join our team. You will collaborate closely with
designers and product managers, optimize frontend performance and bundle sizes, and build responsive and accessible user
interfaces. This role is based in New York, NY and offers opportunities to work on real-world systems at scale.","Next.js, HTML, Web Performance, Accessibility, React"
e310a282-17f4-4d97-98b9-a20d1431ab09,Platform Engineer,DevOps,Full-time,Mid-Level,3-5 years,enterprise SaaS company,Remote,"We are a enterprise SaaS company seeking a Platform Engineer (Mid-Level) to join our team. You will respond to incidents
and perform root-cause analysis, manage cloud infrastructure and deployments, and build and maintain CI/CD pipelines.
This role is based in Remote and offers opportunities to work on real-world systems at scale.","Terraform, Kubernetes, Docker, AWS"
f88f2cae-fef1-42e3-86f8-567f87d0d18d,Firmware Engineer,Embedded,Internship,Intern,0 years,fintech company,"San Francisco, CA","We are a fintech company seeking a Firmware Engineer (Intern) to join our team. You will develop firmware for embedded
devices, debug low-level issues using logic analyzers and debuggers, and interface directly with hardware components.
This role is based in San Francisco, CA and offers opportunities to work on real-world systems at scale.","SPI, Microcontrollers, I2C, C++, RTOS, UART"
e150508d-5458-42a3-9c49-4a9bd0679c39,DevOps Engineer,DevOps,Full-time,New Grad,1-3 years,fast-growing startup,"Austin, TX","We are a fast-growing startup seeking a DevOps Engineer (New Grad) to join our team. You will build and maintain CI/CD
pipelines, respond to incidents and perform root-cause analysis, and manage cloud infrastructure and deployments. This
role is based in Austin, TX and offers opportunities to work on real-world systems at scale.","Monitoring, Kubernetes, Terraform, AWS, CI/CD, Docker"
20befea5-c70e-48cc-aa59-4a5994a3eceb,Business Intelligence Engineer,Data,Internship,Intern,0 years,FAANG-scale tech company,"San Francisco, CA","We are a FAANG-scale tech company seeking a Business Intelligence Engineer (Intern) to join our team. You will work with
engineering teams to improve data quality, analyze large datasets to extract actionable insights, and define metrics and
KPIs to guide business decisions. This role is based in San Francisco, CA and offers opportunities to work on real-world
systems at scale.","Python, Tableau, Power BI, Statistics"
f0a4f408-ad77-4a83-ba80-84de598a0494,API Engineer,Backend,Full-time,Mid-Level,3-5 years,cloud infrastructure company,"New York, NY","We are a cloud infrastructure company seeking a API Engineer (Mid-Level) to join our team. You will develop and maintain
APIs used by millions of users, optimize database queries and system performance, and collaborate with frontend and
infrastructure teams. This role is based in New York, NY and offers opportunities to work on real-world systems at
scale.","Python, gRPC, REST, NoSQL, Kafka, Java, Go"
aa9f27c1-ee8a-4970-9056-e9f99bede1fd,Frontend Engineer,Frontend,Internship,Intern,0 years,enterprise SaaS company,"New York, NY","We are a enterprise SaaS company seeking a Frontend Engineer (Intern) to join our team. You will collaborate closely
with designers and product managers, build responsive and accessible user interfaces, and translate design mockups into
production-ready code. This role is based in New York, NY and offers opportunities to work on real-world systems at
scale.","React, JavaScript, TypeScript, Next.js, Web Performance, CSS, HTML"
d9da2ff1-b457-4d27-9de4-d714776520c3,Full Stack Engineer,Full Stack,Internship,Intern,0 years,healthtech company,"Seattle, WA","We are a healthtech company seeking a Full Stack Engineer (Intern) to join our team. You will deploy and monitor
production systems, design APIs and integrate frontend with backend services, and implement authentication and
authorization flows. This role is based in Seattle, WA and offers opportunities to work on real-world systems at scale.","Flask, React, Node.js, Django, APIs"
0bcb25c6-4045-44f2-bb54-91dd6d66522d,Site Reliability Engineer,DevOps,Internship,Intern,0 years,enterprise SaaS company,"Austin, TX","We are a enterprise SaaS company seeking a Site Reliability Engineer (Intern) to join our team. You will improve system
reliability and observability, build and maintain CI/CD pipelines, and manage cloud infrastructure and deployments. This
role is based in Austin, TX and offers opportunities to work on real-world systems at scale.","AWS, Kubernetes, CI/CD, Monitoring, Docker, Terraform"
ac1b6a31-225d-4697-aa4e-1e236d8dc2c9,Software Engineer – Full Stack,Full Stack,Internship,Intern,0 years,healthtech company,Hybrid,"We are a healthtech company seeking a Software Engineer – Full Stack (Intern) to join our team. You will own features
end-to-end from UI to database, implement authentication and authorization flows, and deploy and monitor production
systems. This role is based in Hybrid and offers opportunities to work on real-world systems at scale.","Django, Flask, Authentication, APIs, Node.js"
0eb6f83c-83c9-48a2-88f6-cdfc96e0f2ef,Applied Scientist,ML,Full-time,Mid-Level,3-5 years,FAANG-scale tech company,"Boston, MA","We are a FAANG-scale tech company seeking a Applied Scientist (Mid-Level) to join our team. You will collaborate with
data engineers on data pipelines, evaluate model performance and iterate rapidly, and experiment with new algorithms and
model architectures. This role is based in Boston, MA and offers opportunities to work on real-world systems at scale.","Model Evaluation, PyTorch, ML Algorithms, Feature Engineering, Python"
e6d89d55-d9ae-45d1-88e8-b298c82eb0ff,Web Engineer,Frontend,Internship,Intern,0 years,fast-growing startup,"New York, NY","We are a fast-growing startup seeking a Web Engineer (Intern) to join our team. You will collaborate closely with
designers and product managers, optimize frontend performance and bundle sizes, and translate design mockups into
production-ready code. This role is based in New York, NY and offers opportunities to work on real-world systems at
scale.","Accessibility, Web Performance, Next.js, JavaScript, CSS"
8e7cda2d-6432-4d83-9c14-b85c2470bdb4,Applied Scientist,ML,Internship,Intern,0 years,healthtech company,Remote,"We are a healthtech company seeking a Applied Scientist (Intern) to join our team. You will evaluate model performance
and iterate rapidly, train and deploy machine learning models to production, and collaborate with data engineers on data
pipelines. This role is based in Remote and offers opportunities to work on real-world systems at scale.","Model Evaluation, Feature Engineering, Python, ML Algorithms, TensorFlow"
91e98d28-c7ce-4f85-98cf-df73d0395d56,Applied Scientist,ML,Internship,Intern,0 years,cloud infrastructure company,"New York, NY","We are a cloud infrastructure company seeking a Applied Scientist (Intern) to join our team. You will experiment with
new algorithms and model architectures, collaborate with data engineers on data pipelines, and evaluate model
performance and iterate rapidly. This role is based in New York, NY and offers opportunities to work on real-world
systems at scale.","Python, Model Evaluation, Feature Engineering, PyTorch, ML Algorithms"
eee7eea5-a116-491b-a378-1cd1f1a83ce3,Business Intelligence Engineer,Data,Full-time,Junior,0-1 years,fintech company,Remote,"We are a fintech company seeking a Business Intelligence Engineer (Junior) to join our team. You will define metrics and
KPIs to guide business decisions, build dashboards and reports for stakeholders, and work with engineering teams to
improve data quality. This role is based in Remote and offers opportunities to work on real-world systems at scale.","Tableau, SQL, Power BI, Statistics, A/B Testing"
ada88ebd-7d66-460e-be1d-f15c95bd1408,Data Analyst,Data,Internship,Intern,0 years,enterprise SaaS company,"Austin, TX","We are a enterprise SaaS company seeking a Data Analyst (Intern) to join our team. You will define metrics and KPIs to
guide business decisions, analyze large datasets to extract actionable insights, and work with engineering teams to
improve data quality. This role is based in Austin, TX and offers opportunities to work on real-world systems at scale.","Tableau, A/B Testing, Statistics, SQL"
